3056		Однако Боте сообщил Гудсмиту , что согласно указаниям властей он сжёг все свои секретные отчёты .	[root[advmod[Однако]][nsubj[Боте]][сообщил][iobj[Гудсмиту]][ccomp[punct[,]][mark[что]][obl[case[согласно]][указаниям][nmod[властей]]][nsubj[он]][сжёг][obj[det[все]][det[свои]][amod[секретные]][отчёты]]][punct[.]]]
3057		После первого экшн `` Ана &#39;&#39; следуют другие -- `` Раскрашивание рук &#39;&#39; , `` Раскрашивание головы &#39;&#39; , `` Самораскрашивание &#39;&#39; , `` Саморасчленение &#39;&#39; , `` Переливание крови &#39;&#39; , `` Пытка &#39;&#39; и другие .	[root[obl[case[После]][amod[первого]][экшн][appos[punct[``]][Ана][punct[&#39;&#39;]]]][следуют][nsubj[другие][punct[--]][appos[punct[``]][Раскрашивание][nmod[рук]][conj[punct[&#39;&#39;]][punct[,]][punct[``]][Раскрашивание][nmod[головы]][punct[&#39;&#39;]]][conj[punct[,]][punct[``]][Самораскрашивание][punct[&#39;&#39;]]][conj[punct[,]][punct[``]][Саморасчленение][punct[&#39;&#39;]]][conj[punct[,]][punct[``]][Переливание][nmod[крови]][punct[&#39;&#39;]]][conj[punct[,]][punct[``]][Пытка][punct[&#39;&#39;]]][conj[cc[и]][другие]]]][punct[.]]]
3058		Родился 1 января 1947 в Ленинграде , РСФСР .	[root[Родился][obl[1][flat[января][nmod[1947]]]][obl[case[в]][Ленинграде][punct[,]][list[РСФСР]]][punct[.]]]
3059		Автор знаменитых `` Жизнеописаний &#39;&#39; , основоположник современного искусствознания .	[root[Автор][nmod[amod[знаменитых]][punct[``]][Жизнеописаний][punct[&#39;&#39;]]][conj[punct[,]][основоположник][nmod[amod[современного]][искусствознания]]][punct[.]]]
3060		При основании имеет характерную фиолетовую окраску .	[root[obl[case[При]][основании]][имеет][obj[amod[характерную]][amod[фиолетовую]][окраску]][punct[.]]]
3061		объем 8-16 страниц .	[root[nsubj[объем]][nummod:gov[8-16]][страниц][punct[.]]]
3062		Можно считать Виткевича предшественником театра абсурда .	[root[Можно][xcomp[считать][obj[Виткевича]][xcomp[предшественником][nmod[театра][nmod[абсурда]]]]][punct[.]]]
3063		ТРДД как и могут быть снабжены регулируемыми соплами и форсажными камерами .	[root[nsubj:pass[ТРДД]][advmod[как]][advmod[и]][могут][aux:pass[быть]][xcomp[снабжены][iobj[amod[регулируемыми]][соплами][conj[cc[и]][amod[форсажными]][камерами]]]][punct[.]]]
3064		Главным источником питания водотоков являются талые снеговые воды .	[root[xcomp[amod[Главным]][источником][nmod[питания][nmod[водотоков]]]][являются][nsubj[amod[талые]][amod[снеговые]][воды]][punct[.]]]
3065		Они подходят к Пустоте ( мы видим очередную светящуюся вывеску `` THE VOID &#39;&#39; ) , Алекс отказывается туда входить и обещает подождать Оскара на улице .	[root[nsubj[Они]][подходят][obl[case[к]][Пустоте]][parataxis[punct[(]][nsubj[мы]][видим][obj[amod[очередную]][acl[светящуюся]][вывеску][appos[punct[``]][THE][flat:foreign[VOID]][punct[&#39;&#39;]]]][punct[)]]][punct[,]][parataxis[nsubj[Алекс]][отказывается][xcomp[advmod[туда]][входить]][conj[cc[и]][обещает][xcomp[подождать][obj[Оскара]][obl[case[на]][улице]]]]][punct[.]]]
3066		Развитие испанских территорий затрудняло то , что Карл I и Филипп II проводили много времени за границей ; большую часть XVI столетия Испания управлялась из Брюсселя и Антверпена , и только во время Нидерландской революции , когда Филипп вернулся в Испанию , он стал проводить большую часть времени в уединении в монастырском дворце Эскориал .	[root[obj[Развитие][nmod[amod[испанских]][территорий]]][затрудняло][nsubj[то][acl[punct[,]][mark[что]][nsubj[Карл][amod[I]][conj[cc[и]][Филипп][parataxis[II]]]][проводили][obj[nummod:gov[много]][времени]][obl[case[за]][границей]][punct[;]]]][parataxis[obl[amod[большую]][часть][nmod[amod[XVI]][столетия]]][nsubj[Испания]][управлялась][obl[case[из]][Брюсселя][conj[cc[и]][Антверпена]]][conj[punct[,]][cc[и]][obl[advmod[только]][case[во]][время][nmod[amod[Нидерландской]][революции]]][advcl[punct[,]][advmod[когда]][nsubj[Филипп]][вернулся][obl[case[в]][Испанию]][punct[,]]][nsubj[он]][стал][xcomp[проводить][obj[amod[большую]][часть][nmod[времени]]][obl[case[в]][уединении]][obl[case[в]][amod[монастырском]][дворце][appos[Эскориал]]]]]][punct[.]]]
3067		Общая площадь территории Татарстана составляет 67836 км2 .	[root[nsubj[amod[Общая]][площадь][nmod[территории][nmod[Татарстана]]]][составляет][obj[nummod:gov[67836]][км2]][punct[.]]]
3068		Пункт 1 которого гласил : `` Признать необходимым организовать новые крупные зерновые советские хозяйства ( зерновые фабрики ) на свободных земельных фондах с таким учетом , чтобы к урожаю 1933 обеспечить получение товарного зерна от этих хозяйств в количестве не менее 1650000 тонн ( 100000000 ) пудов .	[root[nsubj[Пункт][amod[1]][nmod[которого]]][гласил][parataxis[punct[:]][punct[``]][Признать][xcomp[необходимым][xcomp[организовать][obj[amod[новые]][amod[крупные]][amod[зерновые]][amod[советские]][хозяйства][appos[punct[(]][amod[зерновые]][фабрики][punct[)]]]][obl[case[на]][amod[свободных]][amod[земельных]][фондах]][obl[case[с]][det[таким]][учетом][acl:relcl[punct[,]][mark[чтобы]][obl[case[к]][урожаю][nmod[1933]]][обеспечить][obj[получение][nmod[amod[товарного]][зерна][nmod[case[в]][количестве][nmod[nummod[advmod[advmod[не]][менее]][1650000]][тонн][appos[punct[(]][100000000][punct[)]][nmod[пудов]]]]]][nmod[case[от]][det[этих]][хозяйств]]]]]]]][punct[.]]]
